client_id,target
00b50a38-52ad-4c01-a22a-ddc8545cf87c,0
00b95843-9f0f-488f-8599-7d2b89cf4cb4,0
00bac2f0-5a80-4530-bdf1-f87748233f3b,0
00bc6879-f734-4d89-a612-a56e558850da,0
00bdeb69-6581-4875-aa55-a6b79ee90015,0
00c30d66-20c0-4cfe-b7f3-017a9210780e,0
00c57ad8-3a2e-44d3-b842-4d64511b033f,0
00c60a18-821d-4c9b-b0ed-51c8e89b8d6e,0
00c8db91-adc4-453f-a4f2-9a98c0b2b16e,0
00c9b18c-46c6-4a2c-a375-4afd49edcb00,0
00ca95c4-b8ca-498b-b78f-76cf333d931d,1
00d1d580-538e-4474-a15e-85d5669a7b9f,1
00d2dff5-8dd7-4661-945e-de603fe0db31,0
00d3ff8c-4dc9-45e1-86f1-3d1e98ce3d75,0
00d4c0d3-d1ca-419f-9875-009638e050b8,0
00e0e8fc-1883-49ce-8c2b-24bd7f49a519,0
00e12123-d4a3-4c1f-a7f3-b123ea4d8e55,0
00e1bcd0-66a4-4546-98b3-5a6ebc11ea5e,1
00e3c792-0c3a-4495-8fc6-3eb33a3e8f25,0
00e4c03f-755e-475a-94ee-91c66d1c3e8f,0
00ebf52b-594f-47c4-8021-a1ee5d0d7a57,0
00ed6a27-115d-48c8-ad2c-af25762ad34a,1
00f75989-b80f-4068-beb6-b785b55a6340,0
00f93245-9b11-4130-9430-c2cd5a40cd17,0
00fa5730-428d-49ca-b546-097552c0ca26,0
01009177-9ff2-4b1f-9657-4a73b41bd356,0
01026018-bae1-42e1-8e3a-b18142968bea,0
0106ff33-b60e-4657-ac8d-c5f2c2b1e4ee,0
010aae45-b23b-47ba-a0e7-97f6bf7e9760,0
010d0d4f-c572-428b-a338-574e8944bf87,0
010eae70-9256-4ffe-8b45-9bce4390ca39,0
010f29b6-0b68-4061-9251-bd67ccacf455,0
0115409d-058e-433c-b8d9-e3d7060a37d5,0
01161d48-0857-4887-8f6f-a852c2c22e16,0
011d57f6-dae8-4017-a6d5-415de8055c6e,1
011e2941-b4a8-4eed-a2e8-a4bec6aaec7b,0
0120166c-a25d-462a-b445-8f5d53e38342,0
01242220-4d89-4fe0-9390-1653a55d440a,0
01243ed0-b5ca-4158-97e5-d28cbb01f834,0
012aabd5-ef2e-4497-9433-8ae3e813139f,0
012d1b46-8829-4b89-8a84-a6fceda57db0,0
012f9d92-0176-427e-8eff-affc63038b9d,0
012fb051-4e4a-4d7b-816c-739b4bc1b5ec,1
0130e876-9140-4114-b808-7891db7a37bd,0
013217c0-a3ea-4de4-9998-cdba0ccedda5,0
0135f7c0-82cb-4a7e-9215-f9f10fac798b,0
0136e0f3-1180-4f6a-b26c-0635a5bd581e,0
013e49be-4831-4cb4-89ad-d8195c3c47f8,0
01400834-98a7-4957-b7f8-73ce3e22eb92,0
014304ff-e587-4826-bf48-ce434dfeabb0,1
01438ca4-1a7f-4c28-9469-599ea4adc666,0
0144bce2-a6c4-4144-8791-d636ce39f6d3,0
0148b458-1b44-420c-8644-c56042d62e70,0
015123f4-ec9c-4aa3-a2d0-efeb24a935f8,1
01513bcc-568d-46a5-8762-f00fccdcaed2,0
01584d6d-c34b-4d5c-99f8-a25781783ac3,0
0159a6bf-7875-4691-bcf7-e774af57fc17,0
015c025b-40ea-412b-b319-f058728a9e7d,0
015e59c1-e389-4750-8b84-8404b7fff4c0,0
015ed999-7c46-4df4-a5bc-1f5a95ab3f9d,0
01663fab-e33d-4f78-8b25-af14722a6ca1,0
0168c3cc-743e-4ab6-a3e7-f1b35a0ed8b4,0
01697ea2-474c-464f-b512-3e049f31fca9,0
016bf792-4c19-4377-9112-084e98dbbd1c,0
016d1dd9-90cc-4435-b191-4a57eeec9b66,0
016fab5a-c474-4f3d-a884-b4680324f23d,0
01724cce-b49f-4801-9294-670c68c271d9,0
017315b2-254a-47dd-95d6-36d858b7d286,0
017466f4-c1c0-4fda-a627-8d4f93f3de30,1
0175b0e6-b144-4694-8ad6-04af386b02be,0
0179f0f5-f59c-4049-8580-fbf51321033b,1
017b0a76-d41f-4287-8f95-a7879bfd0bf9,0
017e9d75-1932-457b-bfea-527b8304e4a2,0
0180cbf6-a7c0-42f3-82b8-691eb9cc4eec,0
0183e37e-16f8-4627-a499-29f72f256b68,0
018514fd-8a5a-4b60-870f-1ad503f42db1,1
018b1edd-b285-472b-b617-e1d426b40c99,1
018ef843-843a-4276-86f3-c3f587471b4a,0
018f0516-208c-4d5a-bec2-5a165fcd4ea5,0
01972cce-7ad4-46c5-b11f-3de60fecbe27,0
0197e563-5940-4b8f-ad77-96d7219a4789,0
0198b6b2-085d-431c-b36e-4ae1436410ae,0
019da48e-7e3b-4651-9159-a83a780b12f9,0
01a11f37-d5d7-4851-8da8-da41bbdbf42a,0
01a2e645-cdc3-4749-b9d0-c26fa0be57a4,0
01a7b6f7-f01c-4412-9fe3-d6d9f0a92581,0
01abd6b9-338d-451e-91fb-c3ec9a579f06,0
01ad2669-541a-4dbc-9652-9bb67156dacc,1
01b044f8-7fa6-4250-9491-bd77dfd37400,0
01b6388c-a8b3-41e3-9cdc-f4d159682ae4,0
01b837f5-820c-4ecf-ad6b-337109c3b4f7,0
01bb5237-14d7-491c-9729-9c92c7c0f876,0
01bd8f23-d6ee-4110-9633-0afbd22579c6,0
01c47fe0-b623-4d08-813a-ab0f4311fb15,0
01cc2065-b6aa-45f4-88f1-5128492ef9a0,0
01ccadf8-1a27-4674-9b95-7b414b275f15,0
01cf550f-9dc4-41ce-bc0d-f3bf6bdecb4a,1
01d018ce-326a-440d-a763-f62995105480,0
01d3bc90-c63f-4400-9b3a-1c554341c9b8,0
01d781d8-619b-4bce-bcd6-a13a58a56f19,0
01d7ead1-aab9-4261-aa19-987896a3bd14,0
01dba190-a148-4a66-9085-9c91cf56b962,0
01dc2c18-887a-491b-8efe-bbbf6bab1c7f,0
01dd371d-e6de-4ba7-97ce-58e60b6df001,0
01def4d5-f144-42d4-977f-e8b49353366c,0
01e00897-d717-40a5-9afd-8ac75d75dc81,0
01e1373a-fecc-4236-84ef-533c10b5b5b8,0
01ed6152-81f5-4f83-9305-c311551634cb,0
01ee701c-f959-4e67-8897-cab96943aed7,0
01f28bef-fbe2-4ec4-af3f-f4001694e39b,0
01f2b939-3d7c-42da-be6b-05cdf05fcdc6,1
01f4ca39-8056-4477-afee-0065cd0b51eb,0
01fa1c5f-5d01-4204-9f82-a96c0edd0ffc,0
01fae880-059a-44c7-8d45-bbf3ecdc9fe1,0
01fb8bb7-70ad-4472-9930-e89bcc54c4db,1
01ffcc25-8216-4154-94a6-d90626b23e66,0
02006484-a9f1-417b-ab2a-15ee9e6fe0aa,0
0200e76c-7fb6-4c6d-868b-ffb113964ac8,0
020296e2-3c39-4329-ba79-97efaa736839,1
0202f316-8d58-4a1d-8f86-dc2a822f81cc,1
02062367-52d8-446d-96ba-a65d4f0e3f14,0
020e4647-e6d5-45f9-8478-957c12de627b,1
020edf6f-9070-407a-8f7f-fb1ddc00a086,0
02131e87-92e8-4f79-8472-9730c9cd21f9,0
0213da58-4cf4-4589-aae3-91195a794f5d,0
02162326-ee20-418b-970d-4df5202847f5,1
0219a400-e182-4c16-894e-29dfb3e78185,0
021ace87-fd51-4030-abe6-2cf00c3d83cb,0
021cb2ff-5569-4865-93ff-a89f3380f47c,0
022029d6-9d47-4133-b665-6f4f820aec3a,0
02203aad-7641-449a-9e93-40f21c113d50,0
02213765-5e5d-44d6-bd34-60ebf8545c0c,0
02217212-d059-4b1a-9942-49e21fbd1376,0
02240ac5-4639-476b-a642-96169277521c,0
02252891-f566-4645-9ce0-6633154dd9e5,1
0229e6e3-1274-4592-95af-7a25e0c0c746,0
022aab1e-7a56-4b60-bb3e-89bb6fa417b1,0
022ecea2-c14e-4049-b7a0-52633e9815f0,0
022fd1b5-a206-4daf-a70d-47938cedbbfb,0
0233318b-967b-42c5-acf1-75fadfcaec90,0
02349c3f-e2e3-4c42-bb99-610f8370f675,0
02416cda-c550-4f8b-b709-b92623cd5c9b,0
02435568-8ac3-4d2b-9072-3bc4826fdbd7,0
0245de67-de93-4cac-bdb4-578cdff3c8c0,0
0247115d-9348-45f1-a6ef-e3ad848cf309,0
024912c5-b0ef-4bab-8bc2-c8d9b10599dc,0
024c12a5-4d79-4f77-ba50-5e23f283f2bd,0
024c2e59-eac7-4e1e-bf4b-cc22beb48d70,0
024c79af-9204-43d7-9508-c1acf02e0123,0
024d82b9-d0ed-486a-b3a6-215f3211e8c2,0
024e1481-36ea-4dd7-8aad-96a780f889f2,0
02585d40-7f11-4c07-819b-e17d010b9950,0
025a753c-ce87-476c-aa1f-c136e17fefbb,0
025bf0da-7842-4c04-9549-017ffff9e857,0
0261563a-e5b1-4feb-9bb1-cbe472cf1236,0
0267ff2c-3147-4647-a279-af985c1aedfb,0
0269a967-01ae-415c-89ee-d6a0b20cacde,0
026a83e5-aaa4-473b-866e-e28daa1265ed,0
026fb259-c0f1-4a3c-bf84-e05e40d90435,0
02734136-c065-4641-b708-46bbea84b043,0
02744af0-4abb-45b8-9c08-b2e7c4f2d5ef,0
027561b6-256a-4716-910d-45debf216354,0
0278f87f-9728-44ea-8283-db07d92f8a42,1
02790bdd-3962-4c49-95e5-8084bbc31469,0
0279291a-fe7d-48b6-be6b-525e46cf0169,0
027959e7-d927-4b71-8f14-63c462f538ca,1
0279ddcd-9578-45ff-b740-a1f0d1a1b0ce,0
027a3e82-bfe0-4ee6-a13f-85e41407a3b9,0
027c6c77-f928-4177-a4f5-ce49dc7949c4,0
027f622c-ecaf-4ae9-8975-29789bc721ad,0
02827004-1f41-4102-9966-27e619f6bb15,0
0285f60b-9cb5-4531-90c5-4e05196b0248,0
028c84fe-e5a1-479c-9670-3cf69cc77634,0
029bde5e-9eea-40f9-aff3-f3a15cfce30b,0
029ec480-f088-49bc-9a7b-c661a9c9eedf,0
02a1bef3-16a1-4567-ad6d-57c293c8fd8d,1
02a3018b-afbd-4b99-8e58-8893c5b5707e,1
02a5b79a-b965-4066-9ccf-61e8399b7ccd,0
02a73ea8-7557-4b5d-a75c-42687d1e84d9,0
02a7ba1c-cd0b-43cb-840d-6d7e0d6fe2a4,0
02ab98c5-4368-456c-84c6-3e90c6996b3d,0
02b1e72a-f4f4-489c-9007-49516f982e82,0
02b22fbc-c261-474c-804d-6053237de6a7,0
02b5f170-7e8d-4a03-b0d0-a8db02b38708,0
02b6daf1-6653-4072-8d9f-2b6b8f95bf71,0
02bb2186-6926-45e6-af4f-088941d1bb6f,0
02bf3749-3e79-460c-83e6-d7e5bc1f7638,1
02c31157-61ae-47ad-923b-25a753fd0a8a,0
02c56c0e-3b0f-44cb-930d-e363ea06df49,0
02c7d8b3-dc8c-4b60-990a-97c26f6d46b3,0
02c8c92a-8135-4301-867e-95a1147ff4a6,1
02ccacae-f14e-4e3a-9a44-991a8419c11a,0
02cccb00-01b1-4e62-9753-3bdcc2f474d4,0
02cdf257-50c8-4ded-b57f-a08c9542c2d5,0
02cfcaf9-80f8-4a3a-937b-081bb3e9c27c,0
02e05c54-b6ea-4125-b0da-8ace0d7ae759,0
02e5eeb2-bbf8-49ad-a4ce-8a8c1e4a392d,0
02e8d428-4b31-43ae-9ece-45613e457027,0
02ea6169-5ecd-4efc-af35-89ffdc0b068c,0
02ecf20d-951f-442b-b44f-d64ca2429236,0
02f00b95-467d-486b-826b-2c9f88e2c7cb,0
02f4cc0c-7edd-4d5c-823d-cea6fc829cb7,0
02f95893-e3a7-496c-a872-f1efed6a7e62,0
02fabb45-3089-4756-a45a-ed92b1f1877f,0
02fe2a29-205b-4667-b6c0-c498277c3977,0
0300c9a8-f849-4189-9f33-90846b233f58,0
030354f3-55a8-439f-84e8-40dd2f38d979,0
03046bfd-03a8-4307-bf20-8df062e892ef,0
0305eac1-2635-4945-8bcb-6106442f743f,0
03077958-809f-4452-b260-cec59204c054,1
0307e707-2960-460e-96bf-3d71033c97be,0
03081c0c-da1e-4e19-b972-96c2a96bd49a,0
030bcd19-3eb3-498d-a234-3035a428f27a,0
030f1aad-6f6a-489c-82eb-d19f73caf5dd,0
0310fdb2-1c50-4728-b2a3-2efb9da9b4de,0
031315b8-9cf7-4768-a26a-bbef5ad2f2fc,0
03157ca7-bf61-4cee-92f6-a547e6cf6c20,0
03166cb6-0dc5-4f06-8962-83767e1232ba,0
0317f665-a2be-4585-bda9-90620bd26561,0
0319c6a3-eb36-43af-b6a5-bf03fd9114f7,0
031bd7e6-5115-448e-88c1-4cdfd3f82242,0
031d70a0-6512-4c6d-85ee-ea5404f88bda,0
031dce86-7555-4551-9ce2-cdda9766b49d,0
031eff12-f41a-44ee-8d6b-c9e4ee64e27c,0
032096a5-3ac5-439b-a1ab-e5a168cca018,0
0321cbaa-d133-4de8-83cc-9a8e00107143,0
0327dda5-ad66-40c3-b6d1-d3e156997e1f,0
032961a1-a8ba-4367-9a8a-09236e073db1,0
032b94ee-2dd9-4d45-9507-f8442bc0d514,1
032dd984-9d06-496f-8aa2-4dca8323ca8b,0
032de927-3068-4bf7-828e-cfd80838a093,0
03356b5c-428d-4996-8092-6c0559084390,0
03374e37-48ee-4132-9ade-0d5009c6775b,0
033fc4e9-bf39-4570-8620-1c45df7089a4,0
0341e02e-4e9e-45ab-89a2-807cebf13533,0
03443f9a-d8e6-4430-9b1a-d562f91501d1,0
034441df-029e-4129-8e1f-54b03d3db36c,0
034599e6-5310-4f5a-bd09-986b54bc7f3b,0
034694a8-0f30-4ae4-988c-b75aad12c0e5,1
0349f079-aad5-4b9e-9213-e67eab5f9f90,1
034a7ae1-02fd-4fed-b72c-580c7f0dd4b8,0
034e4260-371b-47be-a44f-c9e66dd87a26,0
0354bffb-d1c4-4068-b4f1-8bc05cf3b668,1
0357a602-7162-4f78-b58e-b6c504bd77ac,0
03589371-0bae-440a-bef6-db3d3a9963d6,0
035c91aa-6bc7-4e8e-9fec-962b4d5e7de4,0
0360c40b-8421-4fe2-af37-6282883ab577,0
0361e8a1-e820-456a-a081-a703de1d341d,0
03639d26-6389-4305-a182-4107691805fc,0
036639d0-a3aa-4dfd-a98c-5234be3e1df4,0
0368db00-07f9-4c61-a772-24a8d5bf8e5e,0
036970a9-43e4-4a41-be2c-4b85be023596,0
036c3c20-12ec-4409-8c51-cb1206703ba8,0
036d6201-4991-4023-8b64-3a198f87e46d,1
0372a2eb-96bd-455f-9b63-753a6fabda7f,0
0374e3fc-a216-4ed8-a14b-ffe5d421f685,0
0374ef9e-3d9b-4ae4-b6e5-9d01d1dc1b43,0
03783feb-1cdc-4c52-bac0-e2bd74bbcbde,0
037b3b4d-5d75-4d8b-b029-fdf7220016ff,0
037b5a1e-bb89-4b8f-8bd0-e7c17f03b8a1,0
037d5ec4-e585-4ed3-bd32-29c7cd4e29b7,0
037e1821-76f0-4ef2-aafc-623e12e4aca6,0
038001f8-18f2-40d1-a772-4605256df836,0
038054bf-6cab-4b7c-af19-618db6597e2b,0
0380a66f-df3f-4f06-87b1-0a68b47a6d43,0
038666b0-b7f1-4402-9ca1-6da54446fcea,0
0388bdcd-0c5f-4294-b6e9-9c1daebb1766,0
0388f5d1-3092-4d7e-b591-6c0576ea8a3c,0
038955ae-1c87-4acb-aff8-c6098b155173,0
038b8bb0-9b68-424c-9c57-5e35b27ae243,0
038c8498-c3f9-4fd5-8b1d-2859d6378327,0
038f2f6b-02da-4f21-b797-1f54ab35324e,1
0393823c-cd9b-4b32-a4af-649217344faf,1
03943257-4489-41b5-bb9c-0ed3d839a1e6,0
03977fcf-50b2-4cf6-9d85-f8929f8d90a5,0
039a522b-e965-46bf-a3fb-f878057d87c3,0
03a00ffa-3ab4-4817-ba5f-aefeae2179d5,0
03a2c5d8-4f8e-4725-9396-e34e8ed2f3e2,0
03a5954c-9a2c-488f-9fbc-ec208081e0f8,0
03a6d426-781a-43b5-9c35-2d437279b8bf,0
03a9c000-a310-4af3-ba68-4c9c77445086,0
03a9da1d-05b0-4734-9a58-03c929602552,0
03aa0feb-ef38-4204-ae24-7b012c1eb3d4,0
03aa9862-85c1-430a-9079-07d2ad69162b,0
03ad70cf-9706-4fa1-807b-00be7d2b6c23,0
03b236db-7d02-45a3-b0bf-9634f9953ace,0
03b4d1bd-d092-4fe6-94d1-62d8e6202a62,0
03b89730-864d-4023-aef3-60271bcf3c31,0
03b8bc7f-d0b0-426e-901f-effe2c87fcaf,0
03ba395d-9c72-4545-bf1e-321205c5fdff,0
03ba84ff-4447-4552-bfad-b82c7cb88211,0
03bb3bdd-0fe3-458d-aef7-b8c5033238bf,0
03bd92b6-ca90-4bed-8326-bc8a0299c0f7,0
03c2a45a-63ee-467e-8da0-8b4ec941acc5,0
03c59ccd-fd25-489c-b955-9c7a8aa7323b,0
03cab20e-1838-47b7-a19b-7b19c9b6a5b4,0
03cf2727-cb51-44d9-9918-802ad3294191,0
03d106ea-dc1f-48af-906c-8f6098eef52d,0
03d58906-fd01-46ac-85c7-8a29f1b02d3a,0
03d59342-dd85-436d-b961-e7a178e62040,0
03d60cf3-66ca-48d7-bb01-384bacfe138e,1
03d99d3a-b9fa-4165-b652-8bb816a2798b,1
03dbdfb4-4506-4036-b7b3-9506e79b732f,1
03dc3acb-fa7b-4d31-9c6d-0a9a6244ee29,0
03dcded9-436b-4bf5-8961-7595d4e85ebc,0
03dd0b8e-c7b9-4176-a2ef-5cb438b02d58,1
03e55733-7a72-41b0-a351-ce61a8264d9d,0
03e89a3e-3b59-477f-952f-3bd27d642a2b,0
03ea3177-d176-4d08-a141-6a8897d03b64,1
03ee2e6f-b540-44b5-8c1b-69f48c7b010c,0
03efa566-fbfa-450d-badd-2fe3103be19d,0
03f0dc67-f90e-4fbd-b6ea-50cf76d63024,0
03f41618-6afc-4190-a2e6-feecc54b54fb,0
03f717d8-d332-4e7b-a2bf-b752e956838b,0
03f71db4-eef7-4b72-9a58-a275d2b24142,0
03f895f8-b41c-445b-be25-8c34994d3676,0
03fb1c0f-7b06-459e-9180-82906ca077d6,0
03fb40ba-cf07-4b98-99be-940062a3812d,1
03fcc794-476e-45d0-8e99-99ccb8bf14d7,0
03fd5cad-2197-4f82-a58e-4ded93fea566,0
03fe2544-cf74-4792-83d7-dd1ad1ee99d5,1
03ff6f04-b2ec-442d-889f-1e0f40db4b66,0
0402386c-6aad-4726-90b1-deafed3281de,0
0404d6e7-76e5-4122-9a31-0d302e8a467f,0
0406ce82-f304-4196-b9ab-9b540d59c96a,0
04096053-0629-4bc6-a18d-f2c05332db6f,0
040a0069-55df-4b3f-b462-863195ba4c6f,0
040e70bd-2259-49c7-bc46-5e9a4e974aaa,0
0416e433-c540-4112-82a1-4645d373916a,0
041a53f6-fa7c-49ec-8df5-1f9d8fa94989,0
042124e9-351e-4cdc-8e7e-ae9fdc6b7ab8,0
04244436-6de8-4781-8ad9-3557c90af036,1
042e127a-2382-44da-8c7b-61d0c26b0e4a,0
0431ef41-c127-46af-85d3-9d8cb9dea452,0
04349759-d770-48ec-85b6-c51dd0b1f792,0
04412242-0299-4565-b112-7b8aa3dc9a06,0
04452888-a0d9-4b6b-9ba2-13081fe62222,0
044e7d92-d3c6-4e9f-bd64-267add03d205,0
044f3eac-efe9-449a-9084-55f37e0a446d,0
044fad30-17ea-4573-9878-24b12ebab0ca,0
04507a1c-0836-47e5-bcb6-83ac4840aa38,0
0450957e-b1bc-4243-b66d-93688759d973,0
04536c85-5c25-4213-9729-fe2682ccff15,0
045a6161-ce6a-4d5b-b1e4-044abf81dbaf,0
0464f14e-9296-4d6c-ace8-9a925adf0ed8,0
0465730a-633f-4822-af12-f8e363abec63,0
046d5b1a-e574-43a4-9c15-47cbb16ed7e8,0
0473e69f-84d8-4e13-81d7-d82976c0abe5,0
047478b3-6645-429f-8440-a24dae4a1875,0
0475337c-60c3-4eaa-9e7c-6ae886767aea,0
0476425b-34c0-4626-9939-4ad65e758a6a,0
047904ef-6613-443a-ab26-a5407e2e8b35,0
047b386c-1ae6-4e75-b913-72e241d3678b,0
047c7d8d-86c4-4cce-837b-fa037bfd61cd,0
047d031a-ea3e-49d8-ae28-984eecdc54dc,0
047d0c93-a696-4a97-98a5-ad29edcb8df9,0
047ed15d-e141-4438-8882-e13cde29ee1b,0
047f9cd9-52b1-4046-b717-763e92e8361d,0
048279e3-e1cb-46af-bcdc-5ae895d526da,0
0482c1b3-2df5-43d5-b009-c48b0b877885,0
0484af5c-7c9f-4fbd-8ce9-c4bcd6317d82,0
0488cca8-5b0c-4c26-bf46-9929da97b7b1,0
04900456-985b-4a65-ae39-2c1e86673018,0
04935a87-63d9-460d-986b-2660a665da64,0
0495362c-1286-4154-b7c4-84a2d196e5ac,0
049555be-dee3-44ba-8c8a-55ecdd9a8f78,0
0496a894-05f0-43a8-82cf-d90aa679961a,0
0498c1ea-4e4f-4af7-a1bc-915af3cca409,0
0499bf0c-0e48-4564-aa74-6908fc5a544c,0
049a7126-1545-4eb8-aa27-d21f2a72771a,1
049cfc09-ba6f-44af-9eab-85936b8c4c8d,0
049d2dec-d846-4d8c-a71d-c871396fe218,0
04a1c85c-d4fb-4282-b9ed-370a335a222c,0
04a51f3a-afe2-4a52-8acd-3b94c039c4bb,0
04ac79f1-4559-4084-b954-de0c6ce5155b,0
04ad9a05-6e6b-4ac4-a027-cb08ecd968be,0
04adbac6-beeb-43c9-9be7-a2ea44b604bf,0
04b13ad1-bff1-4d81-896c-306c084ece15,0
04b3ec5f-accc-42c2-a750-c5d479247e52,0
04bc215a-721c-4efd-adaf-b518aa8b0ac8,0
04bd0dfc-fe4c-4e99-900d-3b9e8233d38a,0
04bd76b5-25d9-4158-bf57-2bb3aa3484b2,0
04c0c3b3-fc67-4368-b728-912278495826,1
04c2b719-ed42-4c94-824f-5a27815f60eb,0
04c4567c-e47c-4d33-9f2e-1881c825ed1f,0
04c8f0d4-6c07-4943-8304-f603bbc7ff3b,0
04cfbc68-9f4b-44e8-affd-80a85f0ce049,0
04d09c04-10be-46df-88d6-9ee044403717,0
04d16998-31ff-4a22-ad1c-07a72aa08eba,0
04d28274-3d40-4f52-a24e-23919534a3c3,0
04d58853-685a-4fed-b8f7-1cadfe3fc603,0
04db8160-7b01-4c67-af83-508250497dae,0
04dc9906-c7c4-40be-b00c-a48b7e5d2019,0
04e12988-64f3-4a63-a864-b3feb068f3dd,0
04e2f9d3-6c8b-40e8-bfd9-d1a7980bcbdb,0
04e41bbf-5cc1-4a05-9e0c-90a0f14b9528,0
04e59575-6c08-428d-8b33-d89ada785c03,0
04e686b7-6101-4fb2-9876-c756b6c5001b,0
04e73948-269c-4522-b491-6e93392cd693,0
04e91ad1-2c38-48ff-9c22-074e432fc9ec,0
04eb554f-b011-4c3a-aa77-1b946cba8297,0
04ee64f4-cec6-4663-822c-25a4b35bf35f,0
04ef6842-e6eb-48c0-90f5-b94855eac99c,0
04ef94ca-37f9-473e-998a-a3aac7d18df2,0
04f0b573-addc-40de-9c3c-24ed3656f3ca,0
04f1244f-b114-40ee-9372-a6457249b70b,0
04f368a2-dec8-4f53-927f-6e4e133ec2b8,0
04f3fdda-142a-44c8-9dc1-5903bab214c3,1
04f4ebb7-ab66-45ea-8483-0d984bee82a2,0
04f59e8d-5af2-4e27-8691-731550ff51bb,0
04f76d80-c242-4f21-9570-3baad9d50157,0
04f7d810-a5a6-4f35-b356-48bb4bdec528,1
04f827e8-f419-46dc-a061-033af595cb8b,0
04f871fc-1b7d-4a38-b6d5-0072e8d937ae,0
04f8da07-92e0-43e8-bace-db6e0e387e23,0
04fa02c7-f154-401d-a0c5-98031f2fe911,0
04facc8b-fc58-4b79-8380-6bb3c69aba9e,0
04fbcb6d-b499-4d60-a694-5e3426156dc2,0
05033266-b641-4f03-9535-a587c75efdf9,0
05043f95-69cd-45d8-991a-147551d2c161,0
05177b26-c1ed-4d81-b5a1-9383b149c558,0
051b74da-0aba-45dd-bb62-e909004dc9cd,0
051c72c4-c726-430c-a31c-f7d0f2edca34,1
051e21d5-3ced-4709-b967-4904e5118c5b,0
051ffe7c-4333-43fc-82d9-576efb287394,1
0523bb60-a5c7-47ee-abdc-901676ee6ea6,0
05259aa9-8236-4aa8-be9e-ea9f758e582d,0
