row_id,user_id,product_id,target
191,74,8230,0
192,74,11072,0
193,74,22935,0
194,74,25659,0
195,74,33055,0
196,82,196,0
197,82,6184,0
198,82,10441,0
199,82,11759,1
200,82,13176,1
201,82,13575,0
202,82,27839,0
203,82,37710,1
204,82,38928,0
205,82,39275,0
206,82,39581,1
207,82,42265,0
208,82,43352,0
209,82,43721,0
210,82,45128,0
211,82,46149,0
212,82,49235,1
213,84,1158,0
214,84,3896,0
215,84,4086,0
216,84,12312,0
217,84,21903,0
218,84,23165,0
219,84,34448,0
220,84,35535,0
221,84,45007,0
222,84,47766,1
223,84,48595,0
224,84,49520,0
225,96,4086,0
226,96,4927,0
227,96,5959,0
228,96,6631,0
229,96,7054,0
230,96,8467,0
231,96,18814,0
232,96,18918,0
233,96,21543,0
234,96,22474,0
235,96,24082,0
236,96,24852,0
237,96,30639,0
238,96,31371,1
239,96,34584,0
240,96,42450,0
241,96,43304,1
242,96,44422,0
243,96,46505,0
244,96,46802,0
245,102,4920,0
246,102,9839,0
247,102,15290,0
248,102,16797,0
249,102,19051,0
250,102,23645,1
251,102,24852,0
252,102,28842,1
253,102,28985,1
254,102,30720,1
255,102,32864,0
256,102,36735,1
257,102,43768,0
258,102,45066,0
259,102,47766,0
260,105,12341,1
261,105,21572,0
262,105,41787,0
263,117,3007,0
264,117,14381,0
265,117,18721,0
266,117,22275,0
267,117,24291,0
268,117,29503,1
269,117,32939,0
270,117,33894,0
271,117,34986,0
272,117,37229,0
273,117,37465,1
274,117,39491,0
275,117,45622,0
276,119,2855,1
277,119,9387,0
278,119,31915,0
279,169,432,0
280,169,10798,0
281,169,14897,0
282,169,22993,0
283,169,30489,0
284,169,41325,0
285,169,47766,0
286,174,2855,0
287,174,5450,0
288,174,6297,0
289,174,9494,0
290,174,13176,0
291,174,13877,0
292,174,14650,0
293,174,18434,0
294,174,20738,0
295,174,21903,0
296,174,23554,0
297,174,24964,0
298,174,25659,0
299,174,26620,0
300,174,27958,0
301,174,29447,0
302,174,29820,0
303,174,34126,0
304,174,34688,1
305,174,35199,0
306,174,36550,0
307,174,37792,0
308,174,39190,0
309,174,41950,0
310,174,42585,0
311,174,42701,0
312,174,42828,0
313,174,44624,0
314,174,44683,0
315,174,46667,0
316,174,47209,0
317,174,47492,0
318,174,49621,0
319,175,2962,0
320,175,13166,0
321,175,13984,0
322,175,16864,0
323,175,17915,0
324,175,18564,0
325,175,21462,0
326,175,24852,0
327,175,26604,0
328,175,27086,0
329,175,27750,0
330,175,31717,0
331,175,37147,0
332,175,39238,0
333,175,39409,0
334,175,39984,0
335,175,40868,0
336,175,41621,0
337,175,42443,0
338,175,46667,0
339,175,46822,0
340,193,4605,0
341,193,48946,0
342,197,1468,0
343,197,2086,0
344,197,3397,1
345,197,3896,0
346,197,3988,0
347,197,4920,0
348,197,4957,1
349,197,5757,0
350,197,8277,0
351,197,8424,0
352,197,8955,1
353,197,9515,0
354,197,10017,0
355,197,11925,1
356,197,12033,1
357,197,12395,0
358,197,13409,1
359,197,14651,0
360,197,14917,1
361,197,16185,0
362,197,16797,1
363,197,17461,1
364,197,17794,1
365,197,19508,0
366,197,20114,0
367,197,20734,0
368,197,21137,0
369,197,21709,0
370,197,21903,1
371,197,21910,1
372,197,22035,0
373,197,22935,0
374,197,24184,0
375,197,24964,1
376,197,25659,0
377,197,25705,0
378,197,26209,0
379,197,26604,0
380,197,27344,0
381,197,27845,1
382,197,27966,0
383,197,28985,0
384,197,30169,0
385,197,31477,0
386,197,31964,0
387,197,33754,1
388,197,34175,0
389,197,34466,0
390,197,35004,1
391,197,35921,1
392,197,38383,0
393,197,38419,0
394,197,38730,0
395,197,39160,1
396,197,39928,0
397,197,40571,1
398,197,42265,0
399,197,42701,0
400,197,42719,0
401,197,43165,1
402,197,43352,0
403,197,46667,0
404,197,46802,0
405,197,46906,0
406,197,46979,1
407,197,47526,0
408,197,47626,0
409,197,47652,0
410,197,47766,1
411,197,49191,0
412,197,49235,0
413,197,49383,1
414,197,49683,0
415,198,3957,0
416,198,6235,0
417,198,9047,0
418,198,18288,0
419,198,18881,0
420,198,22760,1
421,198,26165,0
422,198,30391,0
423,198,39097,0
424,198,46979,0
425,209,4217,0
426,209,4297,1
427,209,5161,0
428,209,5250,0
429,209,10551,0
430,209,10840,1
431,209,11076,0
432,209,11688,0
433,209,12858,0
434,209,15567,0
435,209,17730,0
436,209,19821,0
437,209,20876,1
438,209,22227,0
439,209,23579,0
440,209,24852,1
441,209,25217,0
442,209,30146,0
443,209,33716,0
444,209,34578,0
445,209,35536,0
446,209,35942,1
447,209,36675,0
448,209,37418,1
449,209,46902,0
450,209,47630,0
451,209,47717,0
452,209,48335,1
453,210,343,1
454,210,781,0
455,210,920,0
456,210,2314,0
457,210,2979,0
458,210,3382,0
459,210,3481,0
460,210,4163,0
461,210,4799,1
462,210,4920,0
463,210,5134,0
464,210,5322,0
465,210,5618,0
466,210,5692,0
467,210,5818,0
468,210,7041,0
469,210,7121,0
470,210,7649,0
471,210,7781,0
472,210,7969,0
473,210,8174,1
474,210,8277,1
475,210,8518,0
476,210,9076,0
477,210,10292,0
478,210,10482,0
479,210,10504,0
480,210,11597,0
481,210,11782,0
482,210,12254,0
483,210,12872,0
484,210,13225,0
485,210,13497,0
486,210,13629,0
487,210,13733,0
488,210,15290,0
489,210,15892,0
490,210,15937,0
491,210,16521,0
492,210,16797,0
493,210,17584,0
494,210,17600,0
495,210,21137,1
496,210,21292,0
497,210,21616,0
498,210,21903,1
499,210,22035,0
500,210,22474,0
501,210,22825,0
502,210,23178,0
503,210,23375,1
504,210,23622,0
505,210,23695,1
506,210,23734,1
507,210,23909,1
508,210,24253,0
509,210,24654,0
510,210,24799,0
511,210,24852,0
512,210,25435,0
513,210,25931,0
514,210,26209,0
515,210,26352,0
516,210,26695,0
517,210,27104,0
518,210,27304,0
519,210,27663,0
520,210,27690,0
521,210,27715,1
522,210,28171,0
523,210,28199,0
524,210,28465,0
525,210,29256,0
526,210,29388,0
527,210,29941,0
528,210,29987,0
529,210,30489,0
530,210,31553,0
531,210,31717,0
532,210,31981,0
533,210,32030,1
534,210,32035,0
535,210,32433,0
536,210,32734,0
537,210,32828,0
538,210,33731,0
539,210,34243,0
540,210,34358,0
541,210,34969,1
542,210,35221,0
543,210,35547,0
544,210,36389,0
545,210,36865,0
546,210,37646,0
547,210,38159,0
548,210,38400,0
549,210,38739,1
550,210,38837,0
551,210,38890,0
552,210,39928,0
553,210,40198,1
554,210,40229,0
555,210,40593,0
556,210,40604,0
557,210,40763,0
558,210,41065,0
559,210,41541,0
560,210,41588,0
561,210,41874,0
562,210,42265,0
563,210,42585,1
564,210,42736,0
565,210,42803,0
566,210,43662,0
567,210,43760,0
568,210,43961,0
569,210,44514,0
570,210,44580,0
571,210,44661,0
572,210,45374,0
573,210,46886,1
574,210,47209,0
575,210,47766,0
576,210,48179,0
577,210,48745,0
578,210,49075,1
579,210,49215,0
580,210,49683,0
581,217,4605,0
582,217,4920,0
583,217,9618,0
584,217,11440,0
585,217,21072,0
586,217,27544,1
587,217,28214,0
588,217,29487,0
589,217,33731,0
590,217,41658,0
591,217,47626,0
592,217,48287,0
593,240,5161,0
594,240,43352,0
595,242,260,0
596,242,758,0
597,242,4377,0
598,242,4920,0
599,242,5884,0
600,242,5941,0
601,242,8153,0
602,242,9076,1
603,242,9192,0
604,242,9340,0
605,242,9644,0
606,242,19213,0
607,242,19459,0
608,242,23734,0
609,242,26604,0
610,242,27086,0
611,242,29061,0
612,242,43352,0
613,258,34,1
614,258,8193,1
615,258,8859,1
616,258,10603,0
617,258,11182,0
618,258,11452,1
619,258,20084,0
620,258,20574,1
621,258,24518,0
622,258,24830,0
623,258,24852,0
624,258,25093,0
625,258,25407,0
626,258,26032,0
627,258,27741,0
628,258,28698,0
629,258,33787,0
630,258,35090,0
631,258,35108,0
632,258,37192,0
633,258,43858,0
634,258,44514,0
635,258,46605,0
636,258,47626,0
637,258,49683,0
638,304,4982,0
639,304,5212,0
640,304,5262,0
641,304,5393,0
642,304,7029,0
643,304,8021,0
644,304,8230,0
645,304,8277,0
646,304,10753,0
647,304,17131,0
648,304,17419,0
649,304,20339,1
650,304,20345,0
651,304,22198,0
652,304,24385,0
653,304,27729,0
654,304,27845,0
655,304,31467,0
656,304,35199,0
657,304,35688,1
658,304,36036,0
659,304,39228,0
660,304,40691,1
661,304,42110,0
662,304,44292,0
663,304,45374,0
664,304,45599,0
665,304,46681,1
666,304,47011,0
667,304,47672,0
668,309,1516,0
669,309,1979,0
670,309,3142,0
671,309,4605,1
672,309,5652,0
673,309,5912,0
674,309,6238,0
675,309,8518,0
676,309,10246,0
677,309,12157,0
678,309,12845,0
679,309,15261,0
680,309,18531,1
681,309,19678,1
682,309,20114,0
683,309,21616,0
684,309,21903,0
685,309,22935,0
686,309,23001,0
687,309,23898,0
688,309,24184,0
689,309,24852,0
690,309,25659,1
691,309,27104,0
692,309,27521,0
693,309,27966,0
694,309,28601,0
695,309,28985,1
696,309,29487,1
697,309,32927,0
698,309,36809,0
699,309,37147,0
700,309,37478,0
701,309,38609,0
702,309,39275,0
703,309,39301,0
704,309,39812,0
705,309,39984,0
706,309,40516,0
707,309,42315,0
708,309,42585,0
709,309,42625,0
710,309,43210,0
711,309,43789,0
712,309,45007,0
713,309,46505,0
714,309,46667,1
715,309,46979,0
716,309,47766,0
717,309,49683,0
718,315,4210,0
719,315,4605,0
720,315,4920,1
721,315,21158,1
722,315,24852,0
723,315,25885,1
724,315,44799,0
725,337,1559,0
726,337,2846,0
727,337,5025,0
728,337,7693,0
729,337,8424,0
730,337,12919,0
731,337,13733,0
732,337,14870,1
733,337,17191,0
734,337,17279,0
735,337,18926,0
736,337,19348,1
737,337,19691,0
738,337,20114,0
739,337,20590,0
740,337,22124,0
741,337,22206,0
742,337,23139,0
743,337,24799,0
744,337,24838,0
745,337,24852,0
746,337,24954,0
747,337,26209,0
748,337,26620,0
749,337,27945,1
750,337,28156,0
751,337,28465,0
752,337,28985,0
753,337,29094,0
754,337,29307,0
755,337,29553,0
756,337,31328,0
757,337,32331,0
758,337,34283,0
759,337,38400,0
760,337,39408,0
761,337,40332,0
762,337,44142,0
763,337,44233,0
764,337,45066,0
765,337,45116,0
766,337,45443,0
767,337,46676,0
768,337,47865,0
769,337,47977,0
770,337,49191,1
771,341,1244,1
772,341,3957,1
773,341,5876,0
774,341,7014,0
775,341,8277,0
776,341,9047,1
777,341,9154,0
778,341,11140,0
779,341,16349,0
780,341,22281,1
781,341,22935,0
782,341,24489,1
783,341,25506,0
784,341,27521,0
785,341,27966,1
786,341,30290,0
787,341,30391,1
788,341,32935,0
789,341,35168,0
790,341,35535,0
791,341,35594,0
792,341,35951,0
793,341,39928,0
794,341,40268,0
795,341,40691,0
796,341,43005,1
797,341,43086,0
798,341,43504,1
799,341,43768,0
800,341,44097,0
801,341,46069,0
802,341,47209,1
803,342,432,0
804,342,625,0
805,342,5077,0
806,342,5819,0
807,342,6128,0
808,342,8744,0
809,342,9076,0
810,342,11865,0
811,342,13176,0
812,342,15902,0
813,342,21351,0
814,342,22025,0
815,342,23687,0
816,342,33909,0
817,342,34854,0
818,342,35976,0
819,342,39275,0
820,342,41372,0
821,342,41385,0
822,342,42460,0
823,342,43530,0
824,342,46239,1
825,348,3634,0
826,348,3991,0
827,348,4605,0
828,348,5578,0
829,348,9020,0
830,348,13076,0
831,348,22935,0
832,348,24964,0
833,348,27286,0
834,348,29675,0
835,348,38739,0
836,348,39046,0
837,348,39993,0
838,348,42625,0
839,348,44359,0
840,359,1463,0
841,359,2132,0
842,359,2180,0
843,359,3339,0
844,359,5390,0
845,359,5876,0
846,359,6774,0
847,359,7010,1
848,359,7628,0
849,359,7877,0
850,359,8021,0
851,359,8518,0
852,359,13176,1
853,359,13733,0
854,359,14702,0
855,359,16249,0
856,359,18232,0
857,359,18531,0
858,359,21174,0
859,359,21872,0
860,359,21903,0
861,359,23643,0
862,359,24852,0
863,359,26209,0
864,359,26604,1
865,359,26800,0
866,359,27845,1
867,359,31562,0
868,359,32734,0
869,359,35132,1
870,359,36857,0
871,359,38693,0
872,359,42736,0
873,359,42828,0
874,359,44910,0
875,359,45007,0
876,359,47626,0
877,359,48628,0
878,359,49236,1
879,370,327,0
880,370,3090,0
881,370,3274,0
882,370,4071,0
883,370,5547,0
884,370,5603,0
885,370,5785,0
886,370,5876,0
887,370,6656,0
888,370,6772,0
889,370,8075,0
890,370,9422,0
891,370,10915,0
892,370,11786,0
893,370,12145,0
894,370,13661,0
895,370,13870,0
896,370,14872,0
897,370,16868,0
898,370,17872,0
899,370,18811,0
900,370,20738,0
901,370,20842,0
902,370,26856,0
903,370,27325,0
904,370,28156,0
905,370,29118,0
906,370,30391,0
907,370,32585,0
908,370,32665,0
909,370,32685,0
910,370,34012,0
911,370,34658,0
912,370,36606,0
913,370,39729,0
914,370,39977,0
915,370,40199,1
916,370,41433,0
917,370,42633,1
918,370,43961,0
919,370,45007,0
920,370,46069,0
921,370,46616,0
922,370,47209,0
923,377,21573,0
924,377,24852,0
925,378,8859,1
926,378,33000,0
927,380,1890,0
928,380,5818,0
929,380,7076,0
930,380,10863,0
931,380,13176,0
932,380,13565,0
933,380,17429,1
934,380,17468,0
935,380,45066,0
936,401,9387,0
937,401,13249,0
938,401,24852,0
939,401,45066,0
940,401,47766,1
941,435,77,0
942,435,812,1
943,435,2960,0
944,435,7676,0
945,435,9387,0
946,435,12916,0
947,435,17758,0
948,435,18840,1
949,435,21137,0
950,435,21781,1
951,435,27090,1
952,435,28985,0
953,435,29801,1
954,435,35078,0
955,435,35948,0
956,435,38164,0
957,435,42677,1
958,435,44290,1
959,435,44585,0
960,435,47595,1
961,435,47626,0
962,441,4724,0
963,441,5258,0
964,441,8803,0
965,441,9755,0
966,441,11759,0
967,441,12341,0
968,441,13575,0
969,441,14444,0
970,441,16797,0
971,441,21292,0
972,441,37710,1
973,441,39657,0
974,441,40199,1
975,441,43352,0
976,444,432,0
977,444,2295,1
978,444,2846,1
979,444,2979,1
980,444,4605,1
981,444,4781,0
982,444,5212,0
983,444,9587,0
984,444,11777,0
985,444,13176,0
986,444,13984,0
987,444,16797,0
988,444,17789,1
989,444,17948,0
990,444,18272,1
991,444,19625,0
992,444,20842,1
993,444,21137,1
994,444,21288,1
995,444,21295,0
996,444,21616,1
997,444,21903,0
998,444,21938,1
999,444,22328,0
1000,444,22963,1
1001,444,24184,0
1002,444,24764,0
1003,444,24838,0
1004,444,24852,1
1005,444,25931,1
1006,444,26201,0
1007,444,26283,0
1008,444,26369,0
1009,444,26480,0
1010,444,26604,0
1011,444,27104,0
1012,444,27521,0
1013,444,27845,0
1014,444,27966,1
1015,444,28289,0
1016,444,28590,0
1017,444,28985,1
1018,444,30252,1
1019,444,30406,0
1020,444,30489,0
1021,444,32052,1
1022,444,33731,0
1023,444,34126,0
1024,444,34605,0
1025,444,34949,1
1026,444,35168,0
1027,444,35833,0
1028,444,35939,1
1029,444,37646,0
1030,444,37687,0
1031,444,38400,0
1032,444,38557,0
1033,444,38996,0
1034,444,39275,0
1035,444,39911,0
1036,444,41588,1
1037,444,41593,0
1038,444,41787,1
1039,444,42265,1
1040,444,43789,0
1041,444,43961,0
1042,444,44422,0
1043,444,44514,0
1044,444,44683,0
1045,444,45007,0
1046,444,46667,0
1047,444,47144,0
1048,444,47626,1
1049,444,47766,0
1050,444,48679,1
1051,444,48775,0
1052,444,49075,0
1053,444,49683,0
1054,459,3798,1
1055,459,10326,0
1056,459,14966,0
1057,459,20955,1
1058,459,21137,0
1059,459,21288,0
1060,459,21903,1
1061,459,25146,0
1062,459,27966,0
1063,459,37710,0
1064,459,37919,0
1065,459,39275,1
1066,477,22849,0
1067,477,30489,0
1068,477,38662,0
1069,477,39877,1
1070,487,2081,1
1071,487,2228,0
1072,487,3464,0
1073,487,3957,1
1074,487,4945,0
1075,487,5194,0
1076,487,5652,0
1077,487,5876,0
1078,487,7515,0
1079,487,7753,0
1080,487,7781,0
1081,487,8075,0
1082,487,8465,0
1083,487,9047,0
1084,487,9337,0
1085,487,9766,0
1086,487,11046,0
1087,487,11109,0
1088,487,11182,0
1089,487,11845,0
1090,487,12206,1
1091,487,13176,0
1092,487,13409,1
1093,487,13629,0
1094,487,13740,0
1095,487,14491,0
1096,487,17652,0
1097,487,17704,0
1098,487,18159,0
1099,487,18288,0
1100,487,18656,0
1101,487,19875,1
1102,487,20734,0
1103,487,20767,0
1104,487,21137,0
1105,487,21376,1
1106,487,21903,0
1107,487,23734,0
1108,487,24390,0
1109,487,24964,0
1110,487,25371,0
1111,487,26128,0
1112,487,27086,1
1113,487,27344,0
1114,487,27966,1
1115,487,28199,0
1116,487,30252,1
1117,487,30391,0
1118,487,30489,0
1119,487,31371,0
1120,487,31970,0
1121,487,34126,0
1122,487,34128,1
1123,487,36724,1
1124,487,37464,1
1125,487,37971,0
1126,487,38387,1
1127,487,38777,0
1128,487,39877,0
1129,487,41089,1
1130,487,41844,0
1131,487,41950,0
1132,487,42445,0
1133,487,43086,0
1134,487,43463,0
1135,487,44142,0
1136,487,44268,1
1137,487,44479,0
1138,487,45445,1
1139,487,46667,0
1140,487,46802,1
1141,487,47209,0
1142,487,47626,0
1143,487,49201,0
1144,487,49451,0
1145,488,781,0
1146,488,3957,0
1147,488,4562,0
1148,488,5646,0
1149,488,5785,0
1150,488,7693,0
1151,488,8277,0
1152,488,9339,0
1153,488,23375,1
1154,488,26282,1
1155,488,29993,1
1156,488,33364,0
1157,488,35510,0
1158,488,36695,1
1159,488,37029,1
1160,488,38777,0
1161,488,42265,0
1162,488,47766,1
1163,488,49112,1
1164,488,49235,0
1165,517,14447,0
1166,517,18234,0
1167,517,18352,0
1168,517,21137,1
1169,517,30406,0
1170,517,34126,0
1171,517,39275,0
1172,517,43352,1
1173,517,44008,1
1174,517,47766,0
1175,526,1511,1
1176,526,2915,0
1177,526,3529,0
1178,526,5729,0
1179,526,6128,0
1180,526,10957,1
1181,526,12068,0
1182,526,13225,0
1183,526,14390,0
1184,526,18498,0
1185,526,19495,0
1186,526,21955,1
1187,526,22695,1
1188,526,23037,1
1189,526,23734,0
1190,526,24386,1
1191,526,27246,1
1192,526,28829,1
1193,526,29646,1
1194,526,29993,0
1195,526,33651,0
1196,526,35507,0
1197,526,43631,0
1198,526,44319,0
1199,526,46041,1
1200,526,46388,1
1201,533,3661,0
1202,533,4713,0
1203,533,13425,0
1204,533,14897,0
1205,533,29553,0
1206,533,39190,0
1207,533,39275,0
1208,542,21288,0
1209,542,43352,1
1210,549,4565,0
1211,549,4605,0
1212,549,8518,0
1213,549,11983,0
1214,549,22866,0
1215,549,33351,0
1216,549,34050,1
1217,549,42372,0
1218,549,46260,0
1219,549,46787,0
1220,563,14764,1
1221,563,22959,0
1222,563,30561,1
1223,563,31663,0
1224,563,39947,0
1225,563,46516,1
1226,565,12107,0
1227,565,15153,1
1228,565,22089,0
1229,572,1158,0
1230,572,12392,0
1231,572,21777,0
1232,572,38672,0
1233,572,38768,0
1234,572,49185,1
1235,575,8057,0
1236,575,21903,0
1237,584,11777,1
1238,584,11941,0
1239,584,17027,1
1240,584,19513,0
1241,584,24518,0
1242,584,27521,0
1243,584,31635,1
1244,584,47209,0
1245,584,49520,0
1246,591,33783,1
1247,594,9076,0
1248,594,23288,0
1249,594,30591,0
1250,594,46061,0
1251,604,1099,0
1252,604,1158,1
1253,604,2063,1
1254,604,2573,0
1255,604,3952,1
1256,604,4792,0
1257,604,4920,0
1258,604,5456,0
1259,604,5876,0
1260,604,6656,0
1261,604,6740,0
1262,604,8277,0
1263,604,10798,0
1264,604,10912,0
1265,604,13176,1
1266,604,14464,0
1267,604,14467,0
1268,604,16759,1
1269,604,18232,0
1270,604,18352,0
1271,604,18523,1
1272,604,18811,0
1273,604,19706,0
1274,604,19816,0
1275,604,19895,0
1276,604,19938,0
1277,604,21413,0
1278,604,22115,0
1279,604,22328,0
1280,604,22935,0
1281,604,24184,0
1282,604,24954,0
1283,604,25659,0
1284,604,26209,0
1285,604,27086,0
1286,604,27663,1
1287,604,27744,0
1288,604,27845,0
1289,604,27966,0
1290,604,28985,0
1291,604,29328,0
1292,604,29662,0
1293,604,30494,0
1294,604,31040,0
1295,604,32655,0
1296,604,32854,0
1297,604,32869,1
1298,604,33787,1
1299,604,34126,0
1300,604,35939,0
1301,604,36695,0
1302,604,38159,0
1303,604,38689,1
1304,604,39040,0
1305,604,40571,0
1306,604,41844,0
1307,604,42265,1
1308,604,42701,0
1309,604,44632,1
1310,604,45681,0
1311,604,46226,0
1312,604,46969,0
1313,604,47209,0
1314,604,47672,0
1315,604,48745,0
1316,606,1244,0
1317,606,3849,0
1318,606,5646,0
1319,606,9839,0
1320,606,10749,0
1321,606,12456,0
1322,606,13176,1
1323,606,20995,0
1324,606,21903,0
1325,606,21938,0
1326,606,22935,0
1327,606,23288,1
1328,606,24964,1
1329,606,27695,0
1330,606,28986,0
1331,606,29127,0
1332,606,29270,0
1333,606,32267,0
1334,606,34824,0
1335,606,35767,0
1336,606,40706,0
1337,606,42701,0
1338,606,43295,0
1339,606,47209,0
1340,609,2141,0
1341,609,4410,1
1342,609,9387,0
1343,609,12204,0
1344,609,13560,0
1345,609,14853,1
1346,609,17878,1
1347,609,18531,1
1348,609,23181,0
1349,609,24852,0
1350,609,25146,0
1351,609,25659,0
1352,609,25890,1
1353,609,31467,0
1354,609,34530,0
1355,609,35887,1
1356,609,38293,1
1357,609,41290,0
1358,609,41972,1
1359,609,48720,0
1360,614,4210,1
1361,614,13176,1
1362,614,49683,0
1363,619,18389,1
1364,625,4258,0
1365,625,10374,1
1366,625,16696,1
1367,625,17341,0
1368,625,20682,0
1369,625,22120,1
1370,625,23410,0
1371,625,26348,1
1372,625,29094,1
1373,625,29095,1
1374,625,30661,1
1375,625,32331,1
1376,625,42535,1
1377,625,45443,1
1378,625,47866,0
1379,634,1979,0
1380,634,8174,0
1381,634,8230,0
1382,634,14853,0
1383,634,15261,0
1384,634,18465,1
1385,634,18918,0
1386,634,30639,0
1387,634,34243,0
1388,634,46667,0
1389,634,47893,0
1390,634,48935,0
1391,641,127,0
1392,641,7948,0
1393,641,8518,0
1394,641,9210,0
1395,641,9839,0
1396,641,10749,0
1397,641,11710,0
1398,641,12638,0
1399,641,13176,1
1400,641,16797,1
1401,641,18224,0
1402,641,21137,0
1403,641,21903,0
1404,641,21938,0
1405,641,24964,0
1406,641,25659,0
1407,641,25890,0
1408,641,26497,0
1409,641,27845,0
1410,641,27966,0
1411,641,28204,0
1412,641,29675,0
1413,641,30391,1
1414,641,30489,0
1415,641,33120,0
1416,641,33768,1
1417,641,35168,0
1418,641,35503,0
1419,641,38293,1
1420,641,40604,0
1421,641,40706,0
1422,641,41220,0
1423,641,41787,0
1424,641,42460,0
1425,641,42469,0
1426,641,44359,0
1427,641,45007,0
1428,641,45066,0
1429,641,46906,0
1430,641,46979,0
1431,641,47492,0
1432,641,47626,0
1433,641,47766,1
1434,641,48679,0
1435,641,48775,0
1436,641,49075,0
1437,641,49683,0
1438,657,278,0
1439,657,436,0
1440,657,2180,0
1441,657,4562,0
1442,657,4945,0
1443,657,5746,0
1444,657,6475,0
1445,657,6799,0
1446,657,7762,0
1447,657,8580,0
1448,657,9871,0
1449,657,10305,0
1450,657,12238,0
1451,657,13646,0
1452,657,13712,0
1453,657,16797,0
1454,657,17795,0
1455,657,18503,0
1456,657,19048,0
1457,657,20600,0
1458,657,21616,0
1459,657,21872,1
1460,657,22827,0
1461,657,23543,0
1462,657,24838,0
1463,657,25340,0
1464,657,27344,0
1465,657,27741,0
1466,657,28199,0
1467,657,28934,0
1468,657,30305,0
1469,657,31040,0
1470,657,31805,0
1471,657,31915,0
1472,657,32320,0
1473,657,32423,0
1474,657,33290,0
1475,657,37687,0
1476,657,38255,0
1477,657,41950,0
1478,657,42342,0
1479,657,46045,0
1480,657,46979,0
1481,657,47258,0
1482,657,49451,0
1483,667,2081,0
1484,667,2878,0
1485,667,5449,0
1486,667,5479,0
1487,667,7963,0
1488,667,8021,0
1489,667,8859,0
1490,667,9104,0
1491,667,9862,0
1492,667,10514,0
1493,667,10699,0
1494,667,13176,0
1495,667,14086,0
1496,667,14126,1
1497,667,14233,0
1498,667,14579,0
1499,667,14881,0
